StationID,BikeAdjustment
31107,-28.000071187186716
31108,0.999948838220337
31109,-7.000154331427262
31110,8.000044191291678
31111,-6.000341238082564
31112,1.9998799101961946
31113,2.999828717563962
31115,3.0852564681662845e-08
31116,20.999603746884933
31117,-41.00013733203162
31118,0.999948838220337
31119,-1.0001846541722177
31120,0.999948838220337
31121,-1.9998798484910645
31122,-10.000296277277853
31123,0.999948838220337
31124,-42.00020411803259
31125,-8.000162068404581
31126,5.999910778498071
31127,-9.000093817033433
31128,-13.00012508340133
31129,1.9998799101961946
31130,-3.0002591771505194
31131,-4.000131279712125
31132,15.999641368759455
31133,8.999740062284468
31134,-12.000176236218348
31135,-9.000093817033433
31136,8.999740062284468
31137,3.0852564681662845e-08
31138,4.999962010935018
31139,3.0852564681662845e-08
31200,-29.00013797318772
31201,1.9998799101961946
31202,2.999828717563962
31203,8.000044191291678
31204,2.999828717563962
31205,15.000140778290419
31206,-2.0001924309542427
31207,0.999948838220337
31208,-4.000072310297873
31209,-3.000082268907762
31210,-10.000237307868838
31212,-19.00001857328434
31213,-13.00012508340133
31214,7.000095423718139
31216,8.000044191291678
31217,-2.999946594687341
31218,-12.000176236218348
31219,-10.999737898337875
31220,8.999858001102497
31221,-0.999948776515208
31222,-4.000072310297873
31223,0.999948838220337
31224,-16.000071828342833
31225,15.999836012411912
31226,-3.0002591771505194
31227,1.9998799101961946
31228,-2.00013346153999
31229,7.000095423718139
31230,-1.0003203283926378
31231,-4.000013340883621
31232,-5.000274531691006
31233,10.999620021224967
31234,2.999828717563962
31236,8.999740062284468
31237,3.0852564681662845e-08
31238,-7.000095362013009
31239,8.000044191291678
31240,-0.999948776515208
31241,-2.0001924309542427
31242,4.999962010935018
31243,1.9997619713676897
31244,3.9997775249317384
31246,0.999948838220337
31247,8.999740062284468
31248,-10.000237307868838
31249,8.000044191291678
31250,3.999523911882813
31251,7.000095423718139
31252,-8.000103098995567
31253,-8.000162068404581
31254,0.999948838220337
31255,3.0852564681662845e-08
31256,0.999948838220337
31257,-4.999961949229889
31258,1.9997619713676897
31259,1.9998799101961946
31260,9.99980684828546
31261,2.999828717563962
31262,5.999910778498071
31263,1.9998799101961946
31264,10.999620021224967
31265,3.9997775249317384
31267,13.999702440409925
31268,9.99992478710349
31269,-5.000274531691006
31270,0.999948838220337
31271,0.999948838220337
31272,-4.999961949229889
31273,18.00002855382291
31274,-6.000164329839807
31275,-14.000309808220333
31276,10.999620021224967
31277,8.000044191291678
31278,5.999910778498071
31279,8.999740062284468
31280,3.999523911882813
31281,-18.000087461526793
31282,2.999828717563962
31283,-28.000071187186716
31284,2.999828717563962
31285,-4.000072310297873
31286,-1.0001846541722177
31287,6.999977484889634
31289,-1.9998798484910645
31290,3.0852564681662845e-08
31291,-6.000164329839807
31292,0.999948838220337
31293,0.999948838220337
31294,3.999523911882813
31295,13.999702440409925
31296,13.000007206288444
31297,-6.000518146325321
31298,-4.000072310297873
31299,-1.0001846541722177
31300,1.9997619713676897
31301,0.999948838220337
31303,4.999962010935018
31304,0.999948838220337
31305,1.9997619713676897
31306,6.000164391544935
31310,0.999948838220337
31311,6.000164391544935
31312,-11.000109450217375
31313,0.999948838220337
31314,-11.000109450217375
31317,3.0852564681662845e-08
31318,-1.0003203283926378
31319,1.9998799101961946
31320,-1.0003203283926378
31321,-3.000082268907762
31322,0.999948838220337
31323,-4.000131279712125
31324,-17.000138614343822
31325,-19.00001857328434
31326,3.999895463760243
31327,-0.999948776515208
31329,-1.0000667153437128
31330,4.999962010935018
31331,0.999948838220337
31332,3.0852564681662845e-08
31335,0.999948838220337
31336,13.000007206288444
31337,-2.00013346153999
31338,1.9998799101961946
31339,3.9997775249317384
31340,3.9997775249317384
31389,-2.0001924309542427
31390,0.999948838220337
31391,-6.000341238082564
31392,3.9997775249317384
31393,-4.000072310297873
31394,1.9998799101961946
31399,-1.0000667153437128
31400,2.999828717563962
31401,9.99980684828546
31402,2.999828717563962
31403,-3.0002591771505194
31404,-1.9998798484910645
31406,5.999910778498071
31407,0.999948838220337
31408,-1.0003203283926378
31412,1.9998799101961946
31413,0.999948838220337
31414,0.999948838220337
31415,-1.0003792978068902
31416,0.999948838220337
31417,4.999962010935018
31418,0.999948838220337
31419,-7.000154331427262
31421,2.999828717563962
31425,-1.0004382672211425
31426,0.999948838220337
31427,3.0852564681662845e-08
31429,0.999948838220337
31500,2.999828717563962
31501,2.999828717563962
31502,1.9997619713676897
31503,2.999828717563962
31504,2.999828717563962
31505,-1.0001846541722177
31506,2.999828717563962
31507,8.000044191291678
31508,1.9997619713676897
31509,-11.999922623156891
31511,0.999948838220337
31514,3.0852564681662845e-08
31516,-5.000274531691006
31517,4.999962010935018
31518,-4.000072310297873
31519,6.999859546061129
31520,-5.000274531691006
31522,-5.000215562276754
31523,1.9997619713676897
31524,1.9998799101961946
31525,-2.0001924309542427
31527,-1.0001846541722177
31528,2.999828717563962
31529,3.9997775249317384
31530,0.999948838220337
31531,1.9998799101961946
31532,-2.00013346153999
31533,3.0852564681662845e-08
31534,-2.00013346153999
31535,-1.0001846541722177
31536,-1.0004382672211425
31537,0.999948838220337
31539,0.999948838220337
31540,-15.000258655403305
31541,-3.0002591771505194
31542,-1.0001846541722177
31544,3.0852564681662845e-08
31545,-1.9998798484910645
31546,-2.0001924309542427
31600,-1.0001846541722177
31602,-6.000341238082564
31603,-0.999948776515208
31604,-6.000341238082564
31605,3.0852564681662845e-08
31606,-5.000274531691006
31607,1.9998799101961946
31608,1.9997619713676897
31609,6.999859546061129
31610,-4.000072310297873
31611,7.000095423718139
31612,8.000044191291678
31615,5.999657165451213
31616,-2.0001924309542427
31617,0.999948838220337
31618,16.99996176782191
31620,-1.9998798484910645
31621,4.999962010935018
31623,-52.99994204722301
31624,-2.00013346153999
31625,-1.9998798484910645
31626,-9.000034847624418
31627,2.999828717563962
31628,-13.000496635280815
31629,-6.000518146325321
31631,-8.000221037813596
31632,-3.000082268907762
31633,-3.0002591771505194
31634,4.999962010935018
31635,10.999620021224967
31636,2.999828717563962
31637,-2.0001924309542427
31638,-1.9998798484910645
31639,1.9997619713676897
31640,-9.000093817033433
31641,-8.000103098995567
31642,6.000164391544935
31643,3.999523911882813
31644,11.999822481469405
31646,-20.00022103352878
31647,-15.999953889524804
31648,-1.0003203283926378
31649,-3.000082268907762
31650,9.99980684828546
31651,4.999962010935018
31652,3.0852564681662845e-08
31653,6.000164391544935
31654,0.999948838220337
31655,3.9997775249317384
31656,0.999948838220337
31657,3.000082330612888
31658,-1.0000667153437128
31659,-6.000164329839807
31660,-5.000274531691006
31661,21.99986517653836
31662,2.999828717563962
31663,3.0852564681662845e-08
31665,-1.0003203283926378
31666,-20.00022103352878
31667,0.999948838220337
31668,-20.999916267650256
31669,3.999523911882813
31670,8.999740062284468
31673,2.999828717563962
31674,5.000215623981884
31675,9.99992478710349
31677,8.999740062284468
31680,5.999910778498071
31699,69.99980029564205
31701,-1.0004382672211425
31702,2.999828717563962
31703,-1.0004382672211425
31705,3.0852564681662845e-08
31712,3.0852564681662845e-08
31714,3.0852564681662845e-08
31715,2.999828717563962
31716,0.999948838220337
31725,-3.0002591771505194
31726,-1.0001846541722177
31727,0.999948838220337
31801,3.0852564681662845e-08
31802,3.0852564681662845e-08
31804,-4.000013340883621
31808,-2.00013346153999
31811,3.0852564681662845e-08
31816,3.0852564681662845e-08
31820,-1.9998798484910645
31827,3.0852564681662845e-08
31828,-12.000176236218348
31829,-1.0003203283926378
31900,-5.000215562276754
31902,3.0852564681662845e-08
31904,-1.0001846541722177
31906,1.9997619713676897
31907,3.0852564681662845e-08
31909,0.999948838220337
31919,1.9998799101961946
31923,0.999948838220337
31926,-2.999828655858836
31927,0.999948838220337
31928,0.999948838220337
31929,-1.0004382672211425
31931,1.9998799101961946
31933,-5.000274531691006
31937,-3.000082268907762
31938,3.0852564681662845e-08
31939,0.999948838220337
31940,1.9997619713676897
31943,-1.0001846541722177
31944,2.999828717563962
31949,-1.9998798484910645
31950,2.999828717563962
31955,0.999948838220337
31956,-1.0000667153437128
31958,-1.9998798484910645
31960,-1.0000667153437128
31961,0.999948838220337
31963,0.999948838220337
31966,3.0852564681662845e-08
31968,3.0852564681662845e-08
31969,-12.000176236218348
31974,3.0852564681662845e-08
31976,0.999948838220337
31977,0.999948838220337
31978,-8.000162068404581
31979,1.9997619713676897
32000,3.0852564681662845e-08
32002,3.999523911882813
32006,-1.0001846541722177
32008,3.0852564681662845e-08
32012,-0.999948776515208
32014,-2.00013346153999
32019,-1.9998798484910645
32021,0.999948838220337
32024,-1.9998798484910645
32025,1.9997619713676897
32026,-3.000082268907762
32027,-1.0003203283926378
32029,0.999948838220337
32034,0.999948838220337
32036,3.9997775249317384
32037,3.0852564681662845e-08
32039,-4.000131279712125
32046,1.9998799101961946
32048,1.9998799101961946
32049,0.999948838220337
32053,0.999948838220337
32055,-6.000341238082564
32056,1.9998799101961946
32074,-2.00013346153999
32075,0.999948838220337
32078,1.9997619713676897
32079,3.0852564681662845e-08
32080,0.999948838220337
32082,0.999948838220337
32083,-1.0003203283926378
32084,-1.0001846541722177
32088,3.0852564681662845e-08
32204,0.999948838220337
32213,0.999948838220337
32214,-1.0001846541722177
32220,0.999948838220337
32224,-0.999948776515208
32225,-1.0000667153437128
32226,-0.999948776515208
32229,-1.0004382672211425
32232,-1.0001846541722177
32235,-1.0004382672211425
32255,0.999948838220337
32260,4.999962010935018
32261,-1.0001846541722177
32266,-1.0003203283926378
32268,3.0852564681662845e-08
32276,-1.0004382672211425
32283,-1.0001846541722177
32288,-1.0003203283926378
32289,0.999948838220337
32301,4.999962010935018
32400,-0.999948776515208
32401,1.9997619713676897
32405,-0.999948776515208
32406,1.9997619713676897
32407,0.999948838220337
32412,-1.0004382672211425
32413,-3.000082268907762
32414,0.999948838220337
32416,-1.9998798484910645
32418,3.0852564681662845e-08
32423,-4.000013340883621
32432,1.0001257464630942
32600,1.0001257464630942
32601,3.0852564681662845e-08
32609,1.0001257464630942
33200,1.0001257464630942
